customer_id,gender,date,value,predicted_gender
3942,1,6/5/17 22:53,156,0
5333,0,6/6/17 0:20,288,1
4471,0,6/6/17 0:56,215.57,1
3924,1,6/6/17 1:03,1110.54,1
1473,0,6/6/17 1:16,248.24,0
5334,1,6/6/17 1:23,1026.26,1
1981,1,6/6/17 2:23,1145.37,1
5335,1,6/6/17 2:43,256,1
5336,0,6/6/17 3:11,486,1
5337,1,6/6/17 3:38,176.95,1
1347,1,6/6/17 3:56,456,0
1392,1,6/6/17 7:58,146,1
5338,0,6/6/17 11:40,342.9,0
5339,0,6/6/17 14:39,161.79,0
5340,0,6/6/17 15:07,156.78,1
5341,1,6/6/17 15:39,300.2,0
3960,1,6/6/17 16:45,306,1
4066,1,6/6/17 16:55,276,0
5342,1,6/6/17 18:05,138,1
5343,0,6/6/17 18:17,1687,0
5344,0,6/6/17 18:21,10,0
5202,0,6/6/17 18:52,10.89,1
5202,0,6/6/17 18:54,10.89,1
3460,0,6/6/17 19:10,248,1
4975,1,6/6/17 21:39,10,0
4715,0,6/6/17 21:57,640,0
5345,1,6/6/17 22:57,99.1,1
3358,1,6/7/17 0:12,258,1
1786,1,6/7/17 0:23,165.93,0
5253,0,6/7/17 0:34,248.24,0
5346,1,6/7/17 0:38,114.4,1
2943,0,6/7/17 1:46,406.8,1
2169,1,6/7/17 1:55,248.4,1
5347,0,6/7/17 2:28,854.97,1
3175,0,6/7/17 2:40,1351.58,0
5348,1,6/7/17 2:43,388,1
5349,1,6/7/17 4:33,278.2,1
5350,0,6/7/17 6:17,76,0
5351,0,6/7/17 6:35,139,0
5352,1,6/7/17 14:38,336,1
5353,0,6/7/17 14:42,148,1
4387,0,6/7/17 15:46,484,0
5354,0,6/7/17 16:03,514.72,1
5355,0,6/7/17 16:34,398.48,1
3300,1,6/7/17 16:57,198,1
5356,1,6/7/17 17:22,1270,0
1866,1,6/7/17 17:35,318,1
5357,0,6/7/17 17:45,657.61,0
5232,1,6/7/17 18:14,308,1
5213,0,6/7/17 18:19,248,1
1878,1,6/7/17 19:08,892.78,1
5358,1,6/7/17 19:20,10,1
1878,1,6/7/17 19:26,518.25,1
5359,1,6/7/17 19:43,348.4,1
4278,0,6/7/17 19:56,448.63,1
5151,1,6/7/17 20:28,288,1
5150,1,6/7/17 20:41,206,0
5360,0,6/7/17 20:53,10,0
5361,1,6/7/17 20:59,388,1
5362,0,6/7/17 23:22,224.72,0
3886,0,6/8/17 0:57,158,1
4745,1,6/8/17 1:32,588.8,1
4745,1,6/8/17 1:36,146.33,1
5363,0,6/8/17 1:36,336,0
5364,0,6/8/17 2:02,653.32,1
5365,1,6/8/17 2:12,286,1
3371,0,6/8/17 2:18,353.63,1
3787,0,6/8/17 2:30,483.41,0
5366,0,6/8/17 2:32,266.86,0
5366,0,6/8/17 2:33,257.82,0
4686,1,6/8/17 2:35,440.73,1
5367,1,6/8/17 2:41,380.1,1
5368,1,6/8/17 2:46,172.46,1
4867,0,6/8/17 2:51,168.54,1
5083,1,6/8/17 2:55,326.8,1
5369,0,6/8/17 3:02,259.56,1
2048,1,6/8/17 3:10,150.4,1
3570,1,6/8/17 3:12,216.01,1
3324,1,6/8/17 3:14,259.56,1
4709,0,6/8/17 3:21,371.05,1
5370,0,6/8/17 3:31,449.44,0
5370,0,6/8/17 3:34,216.01,0
3476,1,6/8/17 3:38,241.44,1
5332,1,6/8/17 3:43,224.72,1
2350,0,6/8/17 3:43,158,1
3909,0,6/8/17 3:57,1339.33,1
4992,1,6/8/17 4:01,172.46,1
5371,1,6/8/17 4:05,644.98,0
4840,0,6/8/17 4:12,362.34,1
4955,1,6/8/17 4:18,580.1,0
4288,0,6/8/17 4:18,216.01,0
5372,1,6/8/17 4:38,10,1
5373,0,6/8/17 8:34,0,0
4179,0,6/8/17 12:52,490.03,1
5321,0,6/8/17 13:18,138,0
4865,0,6/8/17 15:00,168,1
4080,0,6/8/17 15:37,938.5,1
4961,0,6/8/17 15:39,203.5,1
5374,0,6/8/17 15:44,280.9,1
5375,1,6/8/17 15:56,268,1
5376,1,6/8/17 17:19,302.19,0
4477,1,6/8/17 17:22,206,1
5377,0,6/8/17 17:55,248,0
5378,0,6/8/17 18:45,426,0
5379,1,6/8/17 18:59,179.2,1
5380,1,6/8/17 19:00,1369,1
3142,0,6/8/17 19:22,639.81,0
5381,0,6/8/17 19:25,258,1
5382,1,6/8/17 19:26,260.2,1
5383,0,6/8/17 19:49,158,0
5384,0,6/8/17 19:58,10,0
1372,1,6/8/17 20:12,384,1
5385,0,6/8/17 20:19,398.3,0
5386,1,6/8/17 20:20,446,0
5387,1,6/8/17 21:04,324.06,1
5388,0,6/9/17 2:38,988.69,1
5389,1,6/9/17 2:59,1007.79,1
5390,0,6/9/17 4:42,10,0
5391,0,6/9/17 8:24,684,0
5392,1,6/9/17 9:20,0,0
5393,0,6/9/17 13:14,106,0
5394,0,6/9/17 13:24,262,0
5395,0,6/9/17 14:06,229.3,1
3396,1,6/9/17 14:43,226.46,1
2700,1,6/9/17 15:55,10,0
5392,1,6/9/17 16:28,303.4,0
1043,1,6/9/17 17:30,80.4,1
5396,0,6/9/17 17:46,150.25,0
2897,1,6/9/17 17:51,496.4,1
4131,0,6/9/17 17:56,1041.6,0
5397,0,6/9/17 17:57,228,1
4356,1,6/9/17 18:02,10,1
5398,0,6/9/17 18:06,1194.6,1
4131,0,6/9/17 18:20,258,0
5399,0,6/9/17 18:38,388.6,1
2436,0,6/9/17 19:12,10,1
5400,1,6/9/17 19:33,179.2,1
5193,1,6/9/17 19:33,324,1
5401,1,6/9/17 19:46,1489.41,0
5402,0,6/9/17 20:16,125.2,1
5329,1,6/9/17 20:24,215.57,1
4556,1,6/9/17 20:29,286,1
5403,0,6/9/17 20:50,116,0
5404,0,6/9/17 20:57,242.2,0
3326,0,6/9/17 21:24,712.04,0
2384,0,6/9/17 23:03,160.4,1
1116,0,6/9/17 23:03,204.69,1
5405,1,6/9/17 23:30,917.2,1
2834,1,6/9/17 23:33,386,0
1966,1,6/9/17 23:59,238,1
3779,0,6/10/17 0:41,288,0
5406,0,6/10/17 1:39,198,0
5407,0,6/10/17 5:06,10.89,0
2640,0,6/10/17 8:43,199.44,1
5408,1,6/10/17 11:11,10.89,0
5409,1,6/10/17 11:36,335.34,1
4280,0,6/10/17 16:43,298,1
1263,0,6/10/17 16:47,174.64,1
2781,0,6/10/17 18:17,64.4,1
5410,1,6/10/17 19:01,10,1
1383,0,6/10/17 19:11,161.68,1
3784,1,6/10/17 19:44,1096,0
5411,0,6/10/17 20:09,260.91,1
5412,0,6/10/17 20:17,374.8,1
5413,0,6/10/17 21:30,270.01,0
5414,1,6/10/17 22:07,416.8,1
5415,0,6/10/17 22:57,366.4,0
5416,1,6/10/17 23:42,10,1
5417,1,6/11/17 0:15,274.3,1
5418,0,6/11/17 2:34,136.4,0
4210,1,6/11/17 5:24,10,0
3460,0,6/11/17 12:59,268,1
5419,0,6/11/17 13:04,420.4,0
5420,1,6/11/17 13:26,190.6,0
5421,1,6/11/17 13:40,10,1
5422,0,6/11/17 14:03,203.76,0
5423,1,6/11/17 14:59,238,1
5424,1,6/11/17 16:13,250,1
5187,1,6/11/17 17:23,3206,0
5425,1,6/11/17 17:30,10,0
5426,0,6/11/17 18:50,0,0
2954,1,6/11/17 19:00,208,1
5427,1,6/11/17 20:19,99,1
5428,1,6/11/17 20:50,139,1
3128,1,6/11/17 21:47,248.4,1
5429,0,6/11/17 22:12,335.34,0
5430,0,6/11/17 23:32,198,0
4346,1,6/12/17 0:00,10,1
5431,0,6/12/17 0:30,482,0
5432,1,6/12/17 0:34,238,0
5433,0,6/12/17 0:35,198,1
5434,1,6/12/17 0:41,308,1
5435,0,6/12/17 0:54,186,1
5436,1,6/12/17 0:59,864,1
5437,1,6/12/17 1:18,168,0
5438,1,6/12/17 2:09,58,0
4484,1,6/12/17 3:42,10,0
5439,1,6/12/17 5:36,10,1
3519,1,6/12/17 6:24,445,1
1977,0,6/12/17 12:27,1378,1
2343,1,6/12/17 13:08,268,1
3525,1,6/12/17 13:45,406,1
2710,1,6/12/17 14:02,302.8,1
2486,0,6/12/17 14:43,734,0
5440,0,6/12/17 15:26,10.89,0
4975,1,6/12/17 17:13,10,0
3970,0,6/12/17 17:43,301.98,1
5398,0,6/12/17 18:05,629.2,1
2428,0,6/12/17 18:13,10.89,0
2900,0,6/12/17 18:24,216.4,1
5441,1,6/12/17 19:03,278,1
5442,0,6/12/17 19:08,10,0
5443,1,6/12/17 19:27,73,1
5444,0,6/12/17 20:12,10.89,0
2173,0,6/12/17 20:12,200.4,1
5445,1,6/12/17 20:29,536.1,1
4624,0,6/12/17 20:35,312.4,1
5446,0,6/12/17 20:45,10,1
3519,1,6/12/17 21:11,258,1
1862,0,6/12/17 21:44,80.4,0
5447,1,6/12/17 21:53,10.89,1
5448,1,6/12/17 21:57,406,1
5449,1,6/12/17 21:58,138,1
5450,1,6/12/17 22:54,99,0
4640,0,6/12/17 22:56,302.67,1
5451,0,6/12/17 23:14,1080.04,1
5452,0,6/12/17 23:47,268,0
2594,1,6/13/17 0:41,211.6,1
1266,1,6/13/17 2:15,258,0
5453,0,6/13/17 2:30,654,1
5454,1,6/13/17 4:04,154.48,0
3559,0,6/13/17 4:51,190.6,1
5455,0,6/13/17 10:11,236,0
5456,0,6/13/17 10:50,346,0
5457,0,6/13/17 12:30,758.4,0
5458,0,6/13/17 12:36,10.89,1
5459,0,6/13/17 13:36,291.79,1
5460,0,6/13/17 13:46,193.8,1
5461,0,6/13/17 13:55,10.89,0
3837,1,6/13/17 14:09,573.18,1
5000,0,6/13/17 14:25,196,1
3461,1,6/13/17 15:31,594.46,1
5462,1,6/13/17 15:56,336,1
4953,1,6/13/17 16:16,208,1
4800,1,6/13/17 16:47,10,1
5463,0,6/13/17 17:05,1323.15,0
5464,0,6/13/17 17:09,1000.74,0
5465,0,6/13/17 17:26,138,0
5466,1,6/13/17 17:38,260,1
5467,0,6/13/17 18:03,260.2,0
3864,0,6/13/17 18:07,83.5,1
5468,0,6/13/17 18:38,10,1
5469,1,6/13/17 18:53,348.4,1
3326,0,6/13/17 19:31,574.96,0
5470,0,6/13/17 19:45,134,1
3304,0,6/13/17 19:46,10.89,0
5471,0,6/13/17 20:30,165.71,0
5472,0,6/13/17 22:52,550.91,1
3353,0,6/13/17 23:00,113.29,0
5473,0,6/14/17 0:12,288,0
4530,1,6/14/17 0:43,244.32,1
5317,0,6/14/17 2:01,193.8,1
5474,0,6/14/17 2:10,89.2,0
5475,1,6/14/17 2:33,2007.66,1
5476,1,6/14/17 3:21,566,0
1731,0,6/14/17 3:42,147.31,0
5477,0,6/14/17 5:43,242.2,0
5478,1,6/14/17 8:58,254.8,1
5479,1,6/14/17 11:29,277.6,1
5480,0,6/14/17 13:01,179.43,0
5481,0,6/14/17 14:14,346,1
3074,0,6/14/17 14:28,454.8,0
5482,1,6/14/17 14:32,179.2,1
5483,1,6/14/17 14:43,335.34,1
1906,1,6/14/17 14:46,10,1
5484,1,6/14/17 15:12,312.84,1
5485,1,6/14/17 15:29,346,1
4990,0,6/14/17 15:36,164.8,1
3147,0,6/14/17 15:49,764,1
4028,1,6/14/17 16:06,198,1
5486,1,6/14/17 16:09,134.6,1
5487,0,6/14/17 16:24,380.67,0
3457,0,6/14/17 16:36,171.28,0
3393,1,6/14/17 17:02,298,1
3393,1,6/14/17 17:10,1730,1
5488,0,6/14/17 17:23,215.08,1
5489,1,6/14/17 17:55,10,1
5490,1,6/14/17 17:57,288,1
4782,1,6/14/17 18:03,356,1
5491,1,6/14/17 18:37,10,0
4487,0,6/14/17 18:49,392.6,1
5492,0,6/14/17 19:01,394.4,0
4385,0,6/14/17 19:14,172.02,0
3435,0,6/14/17 19:36,10,0
5493,0,6/14/17 20:19,423.82,1
5494,1,6/14/17 21:29,102.4,1
5495,0,6/14/17 21:29,536,0
5496,0,6/14/17 21:54,161.2,0
2323,0,6/14/17 23:00,568,1
3589,1,6/14/17 23:00,812,0
5497,0,6/14/17 23:11,2060,1
5309,0,6/14/17 23:55,1238,1
1592,0,6/15/17 0:54,278,0
5498,0,6/15/17 0:58,215.57,0
3166,0,6/15/17 1:38,651.6,1
5499,0,6/15/17 1:40,207.52,0
2343,1,6/15/17 2:06,10,1
5500,0,6/15/17 4:35,1025.2,0
5501,1,6/15/17 4:59,208.4,0
5502,0,6/15/17 5:09,122.14,0
5503,1,6/15/17 5:31,390.4,1
5504,0,6/15/17 5:38,138,1
1607,0,6/15/17 12:32,113.6,1
3162,1,6/15/17 12:37,215.14,0
4015,0,6/15/17 12:40,468.64,1
5505,1,6/15/17 12:47,278.2,1
4590,0,6/15/17 13:07,694.27,1
3118,1,6/15/17 13:35,204.6,1
5506,1,6/15/17 14:02,168.4,1
1548,1,6/15/17 14:13,248,1
5507,1,6/15/17 14:15,790,1
5508,0,6/15/17 14:45,375.62,1
4936,1,6/15/17 15:01,508.5,1
5509,1,6/15/17 15:01,342.8,1
5510,0,6/15/17 15:26,208,1
3374,0,6/15/17 15:39,398.6,1
5511,1,6/15/17 15:46,208.4,1
3583,0,6/15/17 15:47,450.31,1
3810,1,6/15/17 15:50,169.41,1
3805,0,6/15/17 15:55,146.55,0
5512,1,6/15/17 15:58,404.14,1
5513,0,6/15/17 16:03,394.31,1
2872,0,6/15/17 16:06,136.4,0
5514,1,6/15/17 16:08,185.14,0
3175,0,6/15/17 16:19,530.87,0
4081,0,6/15/17 16:23,680.8,0
3495,1,6/15/17 16:27,314.6,1
5515,0,6/15/17 16:55,169.41,0
5516,0,6/15/17 17:01,417.16,0
4884,0,6/15/17 17:08,1208.6,1
5517,0,6/15/17 17:08,201.57,0
5518,1,6/15/17 17:09,504,1
4821,0,6/15/17 17:12,197.6,0
5504,0,6/15/17 17:13,118,1
5262,0,6/15/17 17:19,821.4,0
1263,0,6/15/17 17:32,726.2,1
5519,1,6/15/17 17:55,298,1
5520,0,6/15/17 18:02,10,1
5521,0,6/15/17 18:17,100,1
5522,0,6/15/17 18:44,357.2,1
5523,1,6/15/17 18:46,10,0
2952,0,6/15/17 18:46,208.4,0
5523,1,6/15/17 18:50,10,0
4688,1,6/15/17 18:51,284,1
3460,0,6/15/17 18:52,190.6,1
5524,1,6/15/17 19:14,147.34,1
3844,1,6/15/17 19:18,659.39,0
4719,1,6/15/17 19:29,208.4,1
5525,1,6/15/17 19:41,502.6,1
5526,1,6/15/17 19:54,258,0
1509,0,6/15/17 19:57,113.6,1
5527,1,6/15/17 20:16,222.76,1
2463,0,6/15/17 20:18,190.6,0
1302,1,6/15/17 20:30,190.6,1
5528,1,6/15/17 20:39,188.56,1
3054,0,6/15/17 20:56,10,0
5529,1,6/15/17 20:59,178,0
4745,1,6/15/17 21:06,113.6,1
5530,1,6/15/17 21:25,354.34,1
3560,0,6/15/17 21:27,1120.6,0
4992,1,6/15/17 21:29,143.28,1
3545,1,6/15/17 21:30,138,0
4822,0,6/15/17 21:48,237.6,0
4950,0,6/15/17 21:52,218.6,0
3785,0,6/15/17 22:09,127.6,1
5477,0,6/15/17 23:13,208.4,0
3454,0,6/15/17 23:42,112.4,1
3293,1,6/15/17 23:51,448.57,0
4745,1,6/16/17 0:10,317.92,1
5531,0,6/16/17 0:23,154.17,0
1874,1,6/16/17 0:25,181.39,1
3916,0,6/16/17 0:28,197.74,1
5532,1,6/16/17 1:26,10,1
4540,1,6/16/17 1:39,1572.33,1
5533,0,6/16/17 2:02,637.4,1
5534,1,6/16/17 2:18,204.6,1
5535,0,6/16/17 2:22,136.4,1
1219,1,6/16/17 2:47,190.6,1
5536,1,6/16/17 2:58,208.43,1
5537,0,6/16/17 3:07,152.8,0
5538,0,6/16/17 3:31,190.6,0
5139,1,6/16/17 3:48,141.6,1
5539,1,6/16/17 3:52,208.4,1
5540,1,6/16/17 4:03,166.96,1
5541,0,6/16/17 4:24,168.4,0
5542,1,6/16/17 6:32,964.54,1
4012,0,6/16/17 7:08,0,1
5543,1,6/16/17 7:34,96.94,0
5540,1,6/16/17 7:47,204.6,1
5544,0,6/16/17 8:17,630.2,1
5275,1,6/16/17 10:25,184.4,0
1921,0,6/16/17 10:46,111.66,1
5545,1,6/16/17 11:48,197.74,1
5546,0,6/16/17 12:26,436,1
1039,0,6/16/17 13:41,193.44,1
4252,0,6/16/17 13:51,258.6,1
5547,1,6/16/17 14:34,233.2,1
5342,1,6/16/17 14:53,138,1
5548,1,6/16/17 15:17,252.2,1
4201,0,6/16/17 15:31,184.4,1
5549,0,6/16/17 15:33,238.8,1
5426,0,6/16/17 15:33,198,0
4397,1,6/16/17 15:46,446.4,1
4412,0,6/16/17 15:49,1182.8,1
4230,0,6/16/17 16:29,198,1
5272,1,6/16/17 17:05,382.35,1
5550,0,6/16/17 17:10,566.14,0
5551,0,6/16/17 17:22,136.4,0
5552,0,6/16/17 17:51,150.25,0
5553,0,6/16/17 17:52,678.6,0
3715,1,6/16/17 17:55,10,1
5554,0,6/16/17 17:58,470.44,1
4779,0,6/16/17 18:02,141.04,1
2319,1,6/16/17 18:05,273.2,1
5555,1,6/16/17 18:30,246.88,1
2537,0,6/16/17 18:45,222.64,0
5556,0,6/16/17 18:46,220.6,0
5557,1,6/16/17 19:02,548.73,1
5558,0,6/16/17 19:07,469.8,0
5559,1,6/16/17 19:45,80.2,1
5161,1,6/16/17 20:08,379.79,1
5439,1,6/16/17 20:19,198,1
5560,1,6/16/17 20:23,280.9,1
4152,1,6/16/17 21:01,192,1
5054,1,6/16/17 21:02,340.4,1
1206,1,6/16/17 21:18,198.4,1
5561,0,6/16/17 21:27,769.31,1
5562,1,6/16/17 21:45,10,0
4894,1,6/16/17 22:02,326.25,1
4623,0,6/16/17 22:33,394.4,1
2427,1,6/16/17 22:41,253.9,0
5563,0,6/16/17 23:19,143.2,0
5564,0,6/16/17 23:22,185.14,1
5565,1,6/17/17 0:28,486.41,1
5566,1,6/17/17 0:51,259.12,0
4577,1,6/17/17 0:51,148.6,0
4894,1,6/17/17 1:09,338.6,1
1623,1,6/17/17 1:32,407.72,1
3534,0,6/17/17 1:36,204.6,0
5567,1,6/17/17 2:08,10,0
5568,1,6/17/17 2:33,63.1,1
1668,1,6/17/17 2:40,350.8,1
5569,1,6/17/17 8:28,268,0
5570,0,6/17/17 10:56,922.34,0
1392,1,6/17/17 11:15,399.2,1
5571,0,6/17/17 12:25,370,0
5572,1,6/17/17 12:41,431.15,1
5573,1,6/17/17 13:21,382.26,1
5574,1,6/17/17 13:41,10,1
5575,0,6/17/17 14:22,168.4,0
5576,1,6/17/17 14:40,172.54,1
5577,1,6/17/17 15:08,481.88,1
5578,0,6/17/17 15:09,1140.2,0
3007,1,6/17/17 15:20,113.6,1
4729,1,6/17/17 15:39,204.6,1
5115,0,6/17/17 16:27,662.18,0
3162,1,6/17/17 16:36,291.79,0
5579,1,6/17/17 17:00,676.11,1
5580,0,6/17/17 18:52,742,1
2300,0,6/17/17 19:12,207.52,0
5581,1,6/17/17 19:45,239.6,1
5582,0,6/17/17 20:03,224.4,0
5349,1,6/17/17 21:59,120.6,1
5583,1,6/17/17 22:42,355.96,1
5584,1,6/17/17 23:00,10,0
3097,0,6/17/17 23:04,10,1
5585,1,6/17/17 23:08,222.76,1
5586,1,6/17/17 23:25,242.2,1
5587,1,6/17/17 23:55,10,1
5588,1,6/18/17 0:09,244.1,1
5589,1,6/18/17 4:00,207.52,0
2889,0,6/18/17 4:19,198,1
5590,0,6/18/17 12:56,266,0
5591,0,6/18/17 13:06,89.2,0
5592,1,6/18/17 13:58,224.2,0
5593,1,6/18/17 14:09,113.6,1
5388,0,6/18/17 14:14,366.64,1
5594,1,6/18/17 14:35,188.56,0
5595,1,6/18/17 15:03,1173.34,1
3708,0,6/18/17 15:40,268,1
5596,1,6/18/17 15:59,711.2,1
1668,1,6/18/17 16:12,138,1
5597,1,6/18/17 17:19,141.6,1
4124,1,6/18/17 19:00,331,1
3453,1,6/18/17 19:07,214.8,0
5598,0,6/18/17 20:13,429.76,1
4945,0,6/18/17 23:45,586.26,1
2539,0,6/19/17 0:03,366.04,0
5599,1,6/19/17 0:51,542.92,1
5600,0,6/19/17 1:04,195.1,0
3236,1,6/19/17 1:07,10,1
3973,1,6/19/17 1:51,224.4,0
5601,1,6/19/17 1:54,297.28,1
5602,0,6/19/17 3:06,636.83,0
5603,1,6/19/17 3:13,308,1
5604,0,6/19/17 3:58,263.09,1
5605,1,6/19/17 4:11,481.8,1
1832,1,6/19/17 5:08,301.2,0
5606,1,6/19/17 6:13,230.6,1
5607,1,6/19/17 7:21,146.6,0
2561,1,6/19/17 12:17,10.89,0
5322,1,6/19/17 13:40,107.49,1
5608,0,6/19/17 14:11,443.63,0
4259,0,6/19/17 14:20,98,0
5609,1,6/19/17 14:36,388.4,0
5610,0,6/19/17 14:43,226.46,1
5611,1,6/19/17 15:03,233.2,1
5612,1,6/19/17 15:14,179.2,1
3583,0,6/19/17 16:10,112.4,1
1162,0,6/19/17 16:42,113.6,0
2642,0,6/19/17 17:02,206,0
5613,1,6/19/17 17:15,711.69,1
5614,1,6/19/17 17:22,578,1
5615,1,6/19/17 17:25,150,1
2943,0,6/19/17 17:27,208,1
5616,0,6/19/17 17:29,218.6,1
5327,0,6/19/17 17:43,313.56,0
5617,1,6/19/17 17:47,413.2,1
5618,1,6/19/17 18:34,1211.13,1
5149,1,6/19/17 18:54,192.4,1
5619,0,6/19/17 19:17,177.03,1
4242,0,6/19/17 19:22,546,0
5301,0,6/19/17 19:58,329.2,1
2896,0,6/19/17 20:18,233.65,0
1402,1,6/19/17 20:36,268,1
3886,0,6/19/17 20:48,426,1
2852,1,6/19/17 21:05,111.53,1
1998,1,6/19/17 21:11,399.2,1
5620,1,6/19/17 21:12,404.8,1
5166,1,6/19/17 21:14,10,1
5621,1,6/19/17 21:49,88,1
3453,1,6/19/17 22:26,88,0
3647,1,6/19/17 23:40,152.8,1
5046,0,6/20/17 0:07,148.6,0
4356,1,6/20/17 0:48,509.68,1
5622,1,6/20/17 1:07,254.4,1
5175,1,6/20/17 1:13,973,1
5623,0,6/20/17 1:24,404.2,1
5624,0,6/20/17 3:23,215.29,1
5332,1,6/20/17 3:39,324.45,1
4676,1,6/20/17 4:12,199.89,1
5625,0,6/20/17 6:35,213.6,0
1152,0,6/20/17 10:08,222.76,0
5626,1,6/20/17 10:14,341.2,1
2100,1,6/20/17 13:20,200.4,0
5627,1,6/20/17 13:29,588.8,1
5628,0,6/20/17 13:35,570.52,0
2573,1,6/20/17 13:41,224.2,1
5504,0,6/20/17 13:50,760,1
5629,0,6/20/17 14:11,995,0
5630,1,6/20/17 14:16,169.6,0
5631,0,6/20/17 14:31,122.14,1
5632,0,6/20/17 14:38,157.6,0
5633,1,6/20/17 14:45,154.17,0
5634,1,6/20/17 15:03,201.34,0
5635,1,6/20/17 15:38,154.17,0
5636,1,6/20/17 16:45,200.4,1
5637,0,6/20/17 16:47,266.2,1
5638,1,6/20/17 17:01,10.89,1
5639,1,6/20/17 17:13,204.6,1
2671,0,6/20/17 18:10,268,0
3964,0,6/20/17 18:59,336.2,0
5640,0,6/20/17 19:01,343.2,0
3028,0,6/20/17 19:21,10.89,0
5641,0,6/20/17 20:01,308,0
3393,1,6/20/17 20:16,424,1
5642,0,6/20/17 20:20,215.57,1
4654,1,6/20/17 20:29,399.2,0
5643,1,6/20/17 20:41,244.32,1
4598,1,6/20/17 20:51,388.8,1
4848,1,6/20/17 20:58,106.6,1
5644,1,6/20/17 21:01,138,1
1380,0,6/20/17 21:14,372.2,0
2845,0,6/20/17 21:43,155.6,1
5645,0,6/20/17 21:59,98,0
2115,0,6/20/17 22:21,462.6,0
5240,0,6/20/17 22:43,208,1
5646,1,6/20/17 22:56,108,0
5647,1,6/21/17 0:07,466,1
5648,0,6/21/17 0:28,204.6,1
5649,0,6/21/17 1:04,291.79,0
5650,0,6/21/17 1:42,249.6,1
5651,1,6/21/17 1:49,10,1
5652,0,6/21/17 2:01,496,1
5653,0,6/21/17 2:04,138.92,1
4245,1,6/21/17 2:19,199.3,1
5654,1,6/21/17 2:19,1010,1
5655,0,6/21/17 3:31,433.6,1
5656,0,6/21/17 3:44,388,1
5398,0,6/21/17 4:00,10,1
5657,0,6/21/17 4:30,793.6,1
5658,1,6/21/17 6:01,10,1
4847,1,6/21/17 6:14,197.74,1
5659,1,6/21/17 10:40,266.4,1
1815,0,6/21/17 10:52,390.88,1
5108,1,6/21/17 12:56,908.27,1
3837,1,6/21/17 13:33,169.41,1
5660,1,6/21/17 13:52,270.01,1
4283,1,6/21/17 13:56,910.6,1
5043,0,6/21/17 14:30,98,1
5661,0,6/21/17 15:15,1124.99,0
4016,1,6/21/17 15:19,204.6,1
5465,0,6/21/17 15:21,168,0
5662,0,6/21/17 15:25,10,0
5663,0,6/21/17 15:34,185.14,0
5664,1,6/21/17 15:39,204.6,1
5650,0,6/21/17 15:52,833.2,1
5665,1,6/21/17 16:37,152.2,0
4692,0,6/21/17 16:42,106.6,0
4868,0,6/21/17 17:31,190.6,1
5666,1,6/21/17 18:32,138,1
4618,1,6/21/17 18:47,194.18,1
5667,1,6/21/17 19:01,510.4,1
5668,1,6/21/17 19:17,178,0
5669,1,6/21/17 19:50,841.68,0
5670,0,6/21/17 19:51,264.4,1
5671,1,6/21/17 19:53,184.6,1
5672,1,6/21/17 20:18,233.2,1
5673,0,6/21/17 20:51,544.8,1
4827,0,6/21/17 20:57,162.6,1
5674,1,6/21/17 20:59,547.6,1
3570,1,6/21/17 21:14,128.47,1
5675,0,6/21/17 21:35,438.4,1
5676,0,6/21/17 23:10,496.6,1
5677,1,6/21/17 23:11,1456.75,1
5639,1,6/21/17 23:40,392.2,1
5678,0,6/22/17 0:02,521,1
5430,0,6/22/17 0:20,436,0
5679,1,6/22/17 0:35,413.07,1
4839,1,6/22/17 0:49,188.56,1
5680,1,6/22/17 0:49,453.8,1
5681,1,6/22/17 0:56,200,1
4371,0,6/22/17 1:01,352,0
5682,0,6/22/17 1:08,96.94,0
3560,0,6/22/17 1:52,131.6,0
5683,0,6/22/17 2:46,364.82,1
5684,1,6/22/17 3:00,201.57,1
5685,0,6/22/17 3:17,238,0
5686,1,6/22/17 4:16,185.14,1
5687,0,6/22/17 4:52,185.14,0
5240,0,6/22/17 5:08,268,1
4110,1,6/22/17 12:53,570.29,1
5688,0,6/22/17 13:20,449.42,1
5689,1,6/22/17 13:43,10.89,0
5690,0,6/22/17 14:20,102.16,1
5691,0,6/22/17 14:44,178.84,0
5692,1,6/22/17 15:03,168,1
5693,1,6/22/17 15:36,141.6,1
5694,0,6/22/17 15:37,109.54,0
5695,0,6/22/17 16:01,504.74,1
5696,1,6/22/17 16:02,168.4,1
4374,0,6/22/17 16:25,154.17,1
5001,1,6/22/17 16:54,207.52,1
5634,1,6/22/17 17:05,99.6,0
5697,1,6/22/17 17:41,350.8,1
2561,1,6/22/17 17:56,244.32,0
5698,0,6/22/17 18:30,216.4,0
5699,1,6/22/17 18:45,185.14,1
3219,1,6/22/17 18:59,10,1
5495,0,6/22/17 20:02,358.6,0
5700,1,6/22/17 20:16,278.2,1
5701,1,6/22/17 20:29,204.6,1
2448,0,6/22/17 20:35,155.6,1
4624,0,6/22/17 20:37,376.8,1
5702,0,6/22/17 20:41,258.6,0
5703,0,6/22/17 21:49,315.36,0
4206,0,6/22/17 21:49,155.6,1
5704,1,6/22/17 22:04,152.8,1
2325,0,6/22/17 22:06,366.04,1
5705,1,6/22/17 22:29,109.54,1
5706,0,6/23/17 0:25,10,1
4495,0,6/23/17 0:53,726.4,0
5551,0,6/23/17 1:03,183.6,0
5251,1,6/23/17 1:25,218.6,1
4622,0,6/23/17 2:12,509.6,0
